"Date","Site","Array","Trap","trap_type","Taxa","SppCode","Toeclip","Recap","SVL","VTL","weight","weight_flag","Sex","OrigTail","Comments","Dead","Hatchling"
2012-10-11,"GWA1","1","A1","pitfall","Lizard","ASTI","A5D3","N",46,113,2,NA,"F",NA,"shedding","N","N"
2012-10-11,"GWA1","1","C4","pitfall","Lizard","UTST","A4C3","N",56,97,6.5,NA,"M",NA,NA,"N","N"
2012-10-11,"GWA1","1","B2","funnel","Lizard","UTST","A4C2","Y",37,45,1.5,NA,"F",38,NA,"N","N"
2012-10-11,"GWA1","1","A4","pitfall","Lizard","UTST","A4B3","Y",44,77,3,NA,"F",NA,NA,"N","N"
2012-10-11,"GWA1","2","A4","pitfall","Lizard","UTST","A4C5","N",49,80,3.5,NA,"F",78,NA,"N","N"
2012-10-11,"GWA1","2","A1","pitfall","Lizard","ASTI","A5D5","N",71,186,7.5,NA,"F",NA,"damaged tail at 176","N","N"
2012-10-11,"GWA2","1","A1","pitfall","Lizard","ASTI","A3D5","Y",73,148,9,NA,"F",87,NA,"N","N"
2012-10-11,"GWA2","1","C4","pitfall","Lizard","UTST","A4C5","Y",52,64,4,NA,"M",NA,NA,"N","N"
2012-10-11,"GWA2","2","C4","pitfall","Lizard","CADR","A1B3","N",29,37,1,NA,"F",NA,"umbilicus obvious.","N","Y"
2012-10-11,"GWA2","2","C4","pitfall","Lizard","COVA","A2B2","Y",56,53,2.5,NA,"F",NA,"clip corrected","N","N"
2012-10-11,"GWA2","2","B4","pitfall","Lizard","CADR","A1B2","N",26,36,0.5,NA,"M",NA,NA,"N","Y"
2012-10-29,"GWA2","1","A-Fence","hand captured","Lizard","UTST","A4B5","Y",44,53,2.5,NA,"F",19,"otl=19","N","N"
2012-10-30,"GWA2","1","B3","funnel","Lizard","ASTI","A4B4","Y",81,175,12.5,NA,"F",116,NA,"N","N"
2012-10-30,"GWA2","2","C2","funnel","Lizard","ASTI","B4D2","Y",71,161,8.5,NA,"M",160,"shedding","N","N"
2012-10-31,"GWA2","1","A2","funnel","Lizard","ASTI","B5C5","N",70,182,9.5,NA,"F",NA,"shedding, tail krinked","N","N"
2012-10-31,"GWA2","2","C4","pitfall","Lizard","ASTI","A1B5D2","N",55,145,4,NA,"F",NA,"shedding","N","N"
2012-10-31,"GWA2","2","A1","pitfall","Lizard","ASTI","B5D2","N",44,104,2,NA,"M",NA,NA,"N","N"
2012-10-31,"GWA2","2","C2","funnel","Lizard","ASTI","B5D1","N",59,109,4.5,NA,"M",100,"shedding on tail.","N","N"
2012-10-31,"GWA2","2","A2","funnel","Lizard","UTST","A4D1","N",52,100,5,NA,"M",NA,NA,"N","N"
2012-10-31,"GWA2","2","B3","funnel","Lizard","COVA","A2B2","Y",55,51,2.5,NA,"F",NA,NA,"N","N"
2012-10-31,"GWA3","1","A1","pitfall","Lizard","SCMA","A1B3","N",75,100,16,NA,"F",NA,NA,"N","N"
2012-11-01,"GWA2","1","A1","pitfall","Lizard","ASTI","B5D3","N",50,116,3,NA,"F",NA,NA,"N","N"
2012-11-01,"GWA2","1","C2","funnel","Lizard","UTST","A4C5","Y",53,62,4.5,NA,"M",NA,"shedding/sex could be female?","N","N"
2012-11-01,"GWA2","1","B3","funnel","Lizard","UTST","A4B5","Y",43,53,2.5,NA,"F",18,NA,"N","N"
2012-11-01,"GWA3","2","B4","pitfall","Lizard","UTST","A1D1","N",60,97,8,NA,"M",64,NA,"N","N"
2012-11-02,"GWA2","2","C4","pitfall","Lizard","ASTI","B5D5","N",48,123,2.5,NA,"F",NA,"sex difficult to id","N","Y"
2012-11-02,"GWA3","1","B4","pitfall","Lizard","UTST","A1D5","N",45,70,2.5,NA,"F",NA,NA,"N","N"
2012-11-02,"GWA3","1","A4","pitfall","Lizard","UTST","A1D3","N",55,99,5,NA,"M",NA,NA,"N","N"
2012-11-02,"GWA3","2","A4","pitfall","Lizard","UTST","A1D2","N",59,110,7,NA,"M",NA,NA,"N","N"
2012-11-06,"GWA2","1","C2","funnel","Lizard","ASTI","B4D3","Y",61,152,5,NA,"M",NA,NA,"N","N"
2012-11-06,"GWA2","2","C4","pitfall","Lizard","UTST","A4D2","N",47,80,3.5,NA,"F",NA,"shedding; in dirt in bottom of bucket.","N","N"
2012-11-06,"GWA3","1","A1","pitfall","Lizard","UTST","A1D3","Y",55,98,5,NA,"M",NA,"in dirt a bottom of bucket","N","N"
2012-11-07,"GWA2","1","A1","pitfall","Lizard","ASTI","B5C2","N",46,105,2,NA,"M",NA,"Squirmy little devil.","N","N"
2012-11-07,"GWA2","1","A1","pitfall","Lizard","UTST","A4B5","Y",45,54,3,NA,"F",19,"Under dirt.","N","N"
2012-11-07,"GWA2","1","A1","pitfall","Lizard","UTST","A4B3","Y",44,75,3,NA,"F",NA,"In dirt.","N","N"
2012-11-07,"GWA2","2","C4","pitfall","Lizard","CADR","A1B2","Y",35,41,3,NA,"M",NA,"umbilicus still visible","N","N"
2012-11-07,"GWA2","2","C2","funnel","Lizard","UTST","A5C3","Y",46,69,3,NA,"F",66,NA,"N","N"
2012-11-07,"GWA3","1","A2","funnel","Lizard","UTST","A2B1","N",48,52,3,NA,"F",8,"In funnel.","N","N"
2012-11-07,"GWA3","2","A1","pitfall","Snake","CRSC",NA,NA,NA,NA,NA,NA,"U",NA,"juvenile--too small to leave the bucket. Photos taken.","N",NA
2012-11-08,"GWA2","1","B2","funnel","Lizard","UTST","A4B5","Y",44,55,2.5,NA,"F",19,NA,"N","N"
2012-11-08,"GWA2","2","A4","pitfall","Lizard","UTST","A4D3","N",55,77,5.5,NA,"M",31,NA,"N","N"
2012-11-08,"GWA2","2","C2","funnel","Lizard","ASTI","B5C3","N",58,145,5,NA,"F",NA,NA,"N","N"
2012-11-08,"GWA2","2","C3","funnel","Lizard","UTST","A4D2","Y",48,78,3,NA,"F",NA,NA,"N","N"
2012-11-08,"GWA3","1","A2","funnel","Lizard","UTST","A2B2","N",58,104,6.5,NA,"M",NA,"In dirt. In bucket.","N","N"
2012-11-09,"GWA2","1","A4","pitfall","Lizard","COVA","D1","N",59,44,4,NA,"M",18,NA,"N","N"
2012-11-26,"GWA1","1","B3","funnel","Lizard","UTST","A4D1","N",55,99,7,NA,"M",85,"Shedding.","N","N"
2012-11-26,"GWA2","1","B4","pitfall","Lizard","UTST","A4D5","N",56,101,7.5,NA,"M",NA,"Tail was broken at 67mm but did not separate.","N","N"
2012-11-27,"GWA1","2","C2","funnel","Lizard","UTST","A4C1","Y",50,74,4.5,NA,"F",NA,NA,"N","N"
2012-11-27,"GWA1","2","B3","funnel","Lizard","UTST","A4D2","N",51,72,5,NA,"F",33,"KWF4550 #001 two toes","N","N"
2012-11-28,"GWA1","2","C3","funnel","Lizard","UTST","A4D3","N",58,104,7,NA,"M",NA,"KMF4551 #002","N","N"
2012-11-28,"GWA1","2","B3","funnel","Lizard","UTST","A4B5","Y",55,101,7.5,NA,"M",NA,"Verified male.","N","N"
2012-11-28,"GWA2","1","B4","pitfall","Lizard","UTST","A4B3","Y",46,78,3,NA,"F",NA,NA,"N","N"
2012-11-28,"GWA2","2","C2","funnel","Lizard","UTST","A4D2","Y",47,80,4,NA,"F",NA,NA,"N","N"
2012-11-28,"GWA2","2","C2","funnel","Lizard","UTST","A5C3","Y",45,66,3,NA,"F",63,NA,"N","N"
2012-11-29,"GWA1","1","A3","funnel","Lizard","UTST","A4C2","Y",45,65,3.5,NA,"F",45,NA,"N","N"
2012-11-29,"GWA1","1","A4","pitfall","Lizard","UTST","A4D1","Y",58,98,7,NA,"M",84,NA,"N","N"
2012-11-29,"GWA1","2","B4","pitfall","Lizard","UTST","A4D2","Y",52,73,5,NA,"F",34,NA,"N","N"
2012-11-29,"GWA1","2","A1","pitfall","Lizard","UTST","A4D5","N",49,84,4,NA,"F",NA,"KWF4552 #003 one toe","N","N"
2012-11-30,"GWA1","2","C2","funnel","Lizard","UTST","A4B5","Y",60,102,7,NA,"M",NA,NA,"N","N"
2012-11-30,"GWA2","1","C4","pitfall","Lizard","UTST","A4C3","N",52,105,6,NA,"M",NA,"KWF4553 #004 two toes","N","N"
2012-12-04,"GWA1","2","C3","funnel","Lizard","UTST","A4D3","Y",58,103,7,NA,"M",NA,NA,"N","N"
2012-12-04,"GWA2","1","A4","pitfall","Lizard","UTST","A5B3","N",55,91,6,NA,"M",49,"KWF4554 #005 2 toes","N","N"
2012-12-04,"GWA2","1","C2","funnel","Lizard","UTST","A4B3","Y",46,77,3.5,NA,"F",NA,NA,"N","N"
2012-12-04,"GWA2","2","B2","funnel","Lizard","UTST","A5C3","Y",45,68,3,NA,"F",66,NA,"N","N"
2012-12-05,"GWA1","2","A4","pitfall","Lizard","UTST","A5C5","N",57,82,7,NA,"M",22,"KWF4555, #006 one toe. C5 nat. toe loss.","N","N"
2012-12-05,"GWA2","2","C2","funnel","Lizard","UTST","A5C3","Y",44,68,3,NA,"F",66,NA,"N","N"
2012-12-06,"GWA1","2","C4","pitfall","Lizard","UTST","A4D3","Y",57,106,7,NA,"M",NA,NA,"N","N"
2012-12-06,"GWA1","2","C4","pitfall","Lizard","UTST","A5B1","N",54,85,7,NA,"M",66,"KWF4557 #008. 2 Toes.","N","N"
2012-12-06,"GWA1","2","A4","pitfall","Lizard","UTST","A4B5","Y",59,105,7.5,NA,"M",NA,NA,"N","N"
2012-12-06,"GWA2","1","A4","pitfall","Lizard","UTST","A5B4","N",53,85,5.5,NA,"M",58,"KWF4556. #007. 2 Toes.","N","N"
2012-12-06,"GWA2","1","B3","funnel","Lizard","UTST","A5B3","Y",54,89,6,NA,"M",47,NA,"N","N"
2012-12-06,"GWA2","2","B3","funnel","Lizard","UTST","A5C3","Y",44,68,3,NA,"F",66,NA,"N","N"
2013-02-12,"GWA1","1","A3","funnel","Lizard","UTST","A4C2","Y",45,68,4,NA,"F",47,NA,"N","N"
2013-02-12,"GWA2","1","B2","funnel","Lizard","UTST","B1B2B3B4B5C5D5","N",50,84,4.5,NA,"M",39,"Missing front right leg completely","N","N"
2013-02-12,"GWA2","2","A3","funnel","Lizard","UTST","A4D3","Y",53,81,6,NA,"M",33,NA,"N","N"
2013-02-12,"GWA2","2","B3","funnel","Lizard","UTST","A3C3","Y",57,17,6,NA,"M",17,"lizard not able to turn over when flipped upside down","N","N"
2013-02-13,"GWA1","1","A2","funnel","Lizard","UTST","A4D1","Y",47,98,6.5,NA,"M",84,NA,"N","N"
2013-02-13,"GWA1","1","C2","funnel","Lizard","UTST","A4B3","Y",47,82,4.5,NA,"F",NA,NA,"N","N"
2013-02-13,"GWA1","2","B2","funnel","Lizard","UTST","A4B5","Y",56,103,7,NA,"M",NA,NA,"N","N"
2013-02-14,"GWA1","1","A3","funnel","Lizard","UTST","A4C2","Y",44,69,4,NA,"F",49,NA,"N","N"
2013-02-14,"GWA2","1","A3","funnel","Lizard","UTST","A5B5","N",47,77,3.5,NA,"F",NA,NA,"N","N"
2013-02-14,"GWA2","2","B3","funnel","Lizard","UTST","A5C3","Y",44,67,3.5,NA,"F",66,NA,"N","N"
2013-02-15,"GWA1","1","A4","pitfall","Lizard","UTST","A4D1","Y",58,58,6,NA,"M",58,"recent tail loss","N","N"
2013-02-15,"GWA1","2","C-Fence","hand captured","Lizard","UTST","A4C1","Y",50,76,5,NA,"F",NA,NA,"N","N"
2013-02-15,"GWA2","1","C2","funnel","Lizard","UTST","B1B2B3B4B5C5D5","Y",52,85,4,NA,"M",42,NA,"N","N"
2013-02-26,"GWA3","1","C2","funnel","Lizard","UTST","A1D3","Y",54,101,5.5,NA,"M",NA,NA,"N","N"
2013-02-26,"GWA3","2","C4","pitfall","Lizard","UTST","A1D1","Y",58,98,7.5,NA,"M",65,"fat","N","N"
2013-02-27,"GWA3","2","C2","funnel","Lizard","UTST","A2B3","N",52,85,6,NA,"F",NA,"KWF4558 #009","N","N"
2013-02-27,"GWA3","2","C2","funnel","Lizard","UTST","A1D1","Y",58,98,7.5,NA,"M",64,NA,"N","N"
2013-02-28,"GWA1","1","A4","pitfall","Lizard","UTST","A4B3","Y",47,81,5,NA,"F",NA,"tail breaking at 68 mm","N","N"
2013-02-28,"GWA1","2","A3","funnel","Lizard","UTST","A4B5","Y",57,46,6.5,NA,"M",46,NA,"N","N"
2013-02-28,"GWA3","1","C4","pitfall","Lizard","UTST","A1D3","Y",54,98,5.5,NA,"M",NA,NA,"N","N"
2013-02-28,"GWA3","1","C2","funnel","Lizard","UTST","A2B4","N",45,81,4.5,NA,"F",NA,NA,"N","N"
2013-02-28,"GWA3","2","A4","pitfall","Lizard","UTST","A1D1","Y",58,98,7,NA,"M",65,NA,"N","N"
2013-03-01,"GWA1","1","A1","pitfall","Lizard","UTST","A4B3","Y",49,83,5,NA,"F",68,"gravid","N","N"
2013-03-18,"GWA1","1","A1","pitfall","Lizard","ASTI","B1C1","N",49,126,2.5,NA,"M",NA,"Difficult to id sex","N","Y"
2013-03-18,"GWA1","1","C4","pitfall","Lizard","UTST","A4D1","Y",58,58,6.5,NA,"M",56,NA,"N","N"
2013-03-18,"GWA2","1","C3","funnel","Lizard","ASTI","B4C2","Y",74,190,10.5,NA,"F",NA,NA,"N","N"
2013-03-18,"GWA2","1","C2","funnel","Lizard","ASTI","B5C5","Y",68,186,9.5,NA,"F",NA,NA,"N","N"
2013-03-18,"GWA2","2","B-Fence","hand captured","Lizard","COVA","A2B2","Y",56,51,3.5,NA,"F",NA,NA,"N","N"
2013-03-18,"GWA2","2","A2","funnel","Lizard","UTST","A5C3","Y",49,69,4.5,NA,"F",67,"shedding and gravid","N","N"
2013-03-18,"GWA2","2","B4","pitfall","Lizard","ASTI","C1D1","N",87,161,14,NA,"M",60,"#012 KWF4561 2TOES","N","N"
2013-03-18,"GWA2","2","B2","funnel","Lizard","SCMA","A1B2","N",57,75,7,NA,"M",NA,NA,"N","N"
2013-03-18,"GWA2","2","C3","funnel","Lizard","UTST","A3B3D3","Y",57,74,6.5,NA,"M",19,NA,"N","N"
2013-03-18,"GWA2","2","A1","pitfall","Lizard","CADR","A1B4","N",39,49,2,NA,"M",NA,"#011 KWF4560 2TOES","N","N"
2013-03-19,"GWA1","2","C2","funnel","Lizard","ASTI","B1C2","N",79,170,11,NA,"M",117,"#016 KWF 4565","N","N"
2013-03-19,"GWA1","2","A4","pitfall","Lizard","UTST","A5B2","N",52,87,4,NA,"F",NA,"#015 KWF 4564","N","N"
2013-03-19,"GWA1","2","C2","funnel","Lizard","UTST","A4B5","Y",59,48,6.5,NA,"M",48,"entered after trapping was over","N","N"
2013-03-19,"GWA2","1","B4","pitfall","Lizard","ASTI","B4D2","Y",60,2424,4.5,NA,"M",24,"measured to end of protruding bone","N","N"
2013-03-19,"GWA2","1","A1","pitfall","Lizard","ASTI","C1D2","N",59,116,3,NA,"F",103,"might be male","N","N"
2013-03-19,"GWA2","2","C3","funnel","Lizard","COVA","A2B2","Y",57,52,3,NA,"F",NA,NA,"N","N"
2013-03-19,"GWA2","2","A3","funnel","Lizard","UTST","A3B3D3","Y",58,73,5.5,NA,"M",19,NA,"N","N"
2013-03-19,"GWA2","2","C3","funnel","Lizard","ASTI","C1D3","N",49,119,2.5,NA,"F",NA,"#014 kwf 4563","N","N"
2013-03-20,"GWA1","1","A2","funnel","Lizard","UTST","A4D1","Y",57,56,6.5,NA,"M",56,NA,"N","N"
2013-03-20,"GWA1","2","B3","funnel","Lizard","UTST","A4B5","Y",59,47,6,NA,"M",47,NA,"N","N"
2013-03-20,"GWA2","1","B4","pitfall","Lizard","UTST","A5B4","Y",52,87,5,NA,"M",59,NA,"N","N"
2013-03-20,"GWA2","1","C3","funnel","Lizard","ASTI","C1D5","N",86,215,15,NA,"M",NA,"kwf 4566 - #017","N","N"
2013-03-21,"GWA1","1","B4","pitfall","Lizard","UTST","A5B3","N",53,81,5,NA,"M",45,"#018 KWF 4567","N","N"
2013-03-21,"GWA1","2","C2","funnel","Lizard","UTST","A4B4","Y",57,47,6,NA,"M",47,NA,"N","N"
2013-03-21,"GWA2","2","A1","pitfall","Lizard","CADR","A1B4","Y",39,50,2,NA,"M",NA,NA,"N","Y"
2013-03-21,"GWA2","2","C3","funnel","Lizard","UTST","A3B3D3","Y",59,73,6,NA,"M",19,NA,"N","N"
2013-03-21,"GWA2","2","B2","funnel","Lizard","UTST","A4D2","Y",49,79,3,NA,"F",NA,NA,"N","N"
2013-03-22,"GWA1","2","A1","pitfall","Lizard","UTST","A4B5","Y",59,49,6,NA,"M",46,"update history to male","N","N"
2013-03-22,"GWA2","1","B4","pitfall","Lizard","ASTI","C1D5","Y",84,213,14,NA,"M",NA,"change sex to make","N","N"
2013-03-22,"GWA2","1","B3","funnel","Snake","CRSC",NA,NA,NA,NA,NA,NA,"U",NA,NA,"N",NA
2013-03-22,"GWA2","2","C2","funnel","Lizard","ASTI","A1B5D2","Y",56,150,4,NA,"F",NA,NA,"N","N"
2013-03-22,"GWA2","2","B3","funnel","Lizard","UTST","A5C3","Y",49,67,4,NA,"F",67,"gravid","N","N"
2013-03-22,"GWA2","2","A1","pitfall","Lizard","ASTI","C2D1","N",42,74,1.5,NA,"U",57,"kwf 4568 #019, maybe F","N","Y"
2013-03-25,"GWA1","1","A1","pitfall","Lizard","UTST","A4B3","Y",51,68,3.5,NA,"F",67,NA,"N","N"
2013-03-25,"GWA1","2","A2","funnel","Lizard","UTST","A4B5","Y",60,51,6,NA,"M",48,NA,"N","N"
2013-03-26,"GWA1","1","C3","funnel","Lizard","UTST","A4B3","Y",51,79,3.5,NA,"F",78,NA,"N","N"
2013-03-26,"GWA1","1","C2","funnel","Lizard","UTST","A4D1","Y",57,58,6,NA,"M",58,"fresh break on tail","N","N"
2013-03-26,"GWA1","2","B3","funnel","Lizard","UTST","A4B5","Y",58,50,5.5,NA,"M",46,NA,"N","N"
2013-03-26,"GWA3","2","B2","funnel","Lizard","ASTI","A2","Y",88,220,20,NA,"M",NA,NA,"N","N"
2013-03-27,"GWA1","2","C2","funnel","Lizard","UTST","A4B5","Y",59,49,5.5,NA,"M",45,NA,"N","N"
2013-03-27,"GWA3","1","A2","funnel","Lizard","UTST","A2B5","N",57,104,6,NA,"M",NA,"kwf 4578 #020","N","N"
2013-03-27,"GWA3","1","C3","funnel","Lizard","UTST","A2D3","N",58,99,6.5,NA,"M",NA,"kwf 4577 #021  natural toe loss on D3. Shedding on tail.","N","N"
2013-03-28,"GWA1","1","A4","pitfall","Lizard","UTST","A4B3","Y",50,78,3,NA,"F",77,NA,"N","N"
2013-03-28,"GWA1","1","A1","pitfall","Lizard","UTST","A5B4","N",51,87,3,NA,"F",NA,"#022 kwf 4576","N","N"
2013-03-28,"GWA1","1","A4","pitfall","Lizard","ASTI","B1C3","N",55,145,3.5,NA,"U",NA,"possible female KWF 4575 #023","N","N"
2013-03-29,"GWA1","1","A2","funnel","Lizard","UTST","A5B5","N",63,95,7.5,NA,"M",NA,"tail damaged at 79, KWF 4574 #24","N","N"
2013-03-29,"GWA1","1","A1","pitfall","Lizard","UTST","A4B3","Y",54,71,3.5,NA,"F",69,NA,"N","N"
2013-04-02,"GWA2","1","B3","funnel","Lizard","ASTI","A5D2","Y",83,170,13.5,NA,"F",NA,NA,"N","N"
2013-04-02,"GWA2","2","B2","funnel","Lizard","ASTI","B4C5","Y",81,212,14.5,NA,"M",NA,NA,"N","N"
2013-04-02,"GWA2","2","A3","funnel","Lizard","UTST","A5B2C1","N",58,94,6,NA,"M",92,"kwf 4573 #025","N","N"
2013-04-02,"GWA2","2","A1","pitfall","Lizard","ASTI","B5C1","Y",52,103,2,NA,"F",46,"specimen was not active, was limp in the hand but alive","N","N"
2013-04-02,"GWA2","2","A3","funnel","Lizard","UTST","A5C3","Y",46,20,3,NA,"F",20,"tail broken off in trap","N","N"
2013-04-02,"GWA2","2","A4","pitfall","Lizard","ASTI","C2D2","N",77,199,12,NA,"M",NA,"#026 kwf 4572","N","N"
2013-04-02,"GWA3","2","C3","funnel","Lizard","ASTI","A2","Y",84,219,19,NA,"M",NA,NA,"N","N"
2013-04-03,"GWA2","1","B4","pitfall","Lizard","COVA","B4","Y",54,41,2.5,NA,"M",NA,NA,"N","N"
2013-04-03,"GWA2","1","B4","pitfall","Lizard","ASTI","B2C5","Y",80,190,10.5,NA,"F",NA,NA,"N","N"
2013-04-03,"GWA2","1","C3","funnel","Lizard","ASTI","B4C3","Y",80,203,11,NA,"M",NA,"damaged tail at 168","N","N"
2013-04-03,"GWA2","2","A1","pitfall","Lizard","UTST","A5C5","N",57,57,5,NA,"M",30,"kwf 4570 #028","N","N"
2013-04-03,"GWA2","2","A1","pitfall","Lizard","ASTI","C5D1","N",61,147,5,NA,"F",NA,"kwf 4569 #029","N","N"
2013-04-03,"GWA2","2","A2","funnel","Lizard","UTST","A5C2","N",58,101,6,NA,"M",NA,"KWF 4571 #027","N","N"
2013-04-03,"GWA2","2","C3","funnel","Lizard","UTST","A5B2C1","Y",58,94,6,NA,"M",94,NA,"N","N"
2013-04-03,"GWA2","2","A-Fence","hand captured","Snake","CRSC",NA,NA,NA,NA,NA,NA,"U",NA,"spp id not certain, under creosote near array.","N",NA
2013-04-03,"GWA2","2","B2","funnel","Snake","RHLE",NA,NA,NA,NA,NA,NA,"U",NA,"700 mm total length. mass >30","N",NA
2013-04-04,"GWA2","1","B3","funnel","Lizard","ASTI","C1D5","Y",86,217,16,NA,"M",NA,NA,"N","N"
2013-04-04,"GWA2","1","B3","funnel","Snake","UNKS",NA,NA,NA,NA,17,NA,"U",NA,"Desert nightsnake (Hypsiglena chlorophaea). approx 300mm","N",NA
2013-04-04,"GWA2","2","A4","pitfall","Lizard","CADR","A1C1","N",75,65,13,NA,"F",41,NA,"N","N"
2013-04-04,"GWA2","2","B4","pitfall","Lizard","COVA","D2","N",58,54,3.5,NA,"M",NA,NA,"N","N"
2013-04-04,"GWA2","2","A4","pitfall","Lizard","UTST","A5B2C1","Y",58,95,6,NA,"M",94,NA,"N","N"
2013-04-04,"GWA2","2","C2","funnel","Lizard","ASTI","B5D5","Y",52,135,NA,NA,"F",NA,"possibly male (tiny). Escaped- no mass!","N","N"
2013-04-04,"GWA2","2","A3","funnel","Lizard","ASTI","C1D1","Y",85,159,13.5,NA,"M",NA,"shedding","N","N"
2013-04-04,"GWA3","2","A4","pitfall","Lizard","ASTI","A1B5","N",84,217,15,NA,"M",NA,"#031 kwf 4580","N","N"
2013-04-04,"GWA3","2","C3","funnel","Lizard","ASTI","A1B4","N",83,180,19,NA,"M",NA,"#030 kwf 4579","N","N"
2013-04-05,"GWA2","1","A2","funnel","Lizard","ASTI","B4C2","Y",79,194,13,NA,"F",NA,"shedding","N","N"
2013-04-05,"GWA2","1","B2","funnel","Lizard","ASTI","B4C3","Y",80,202,10,NA,"M",NA,"damaged tail. shedding","N","N"
2013-04-05,"GWA2","2","A4","pitfall","Lizard","UTST","A5D1","N",53,64,5,NA,"M",60,NA,"N","N"
2013-04-05,"GWA2","2","B4","pitfall","Lizard","ASTI","B5D5","Y",52,135,3,NA,"F",NA,"possibly male","N","N"
2013-04-05,"GWA2","2","C4","pitfall","Lizard","ASTI","C2D3","N",83,192,15,NA,"M",NA,"kwf 4581 #032","N","N"
2013-04-05,"GWA2","2","A3","funnel","Lizard","COVA","D2","Y",57,55,4,NA,"M",NA,NA,"N","N"
2013-04-22,"GWA2","1","B4","pitfall","Lizard","COVA","A1B2","N",46,42,1.5,NA,"M",NA,NA,"N","Y"
2013-04-22,"GWA2","1","C2","funnel","Lizard","ASTI","C1D5","Y",87,222,16,NA,"M",NA,NA,"N","N"
2013-04-22,"GWA2","1","A1","pitfall","Lizard","ASTI","B1D2","Y",80,197,12.5,NA,"M",NA,NA,"N","N"
2013-04-22,"GWA2","1","C3","funnel","Lizard","ASTI",NA,"N",NA,NA,NA,NA,"U",NA,"Escaped while handling","N","N"
2013-04-22,"GWA2","2","C2","funnel","Lizard","ASTI","B5D5","Y",56,149,4,NA,"F",NA,"Might be male","N","Y"
2013-04-22,"GWA2","2","A1","pitfall","Lizard","ASTI","A1B4C1","N",80,206,14,NA,"M",201,NA,"N","N"
2013-04-22,"GWA2","2","A1","pitfall","Lizard","UTST",NA,"N",NA,NA,NA,NA,"M",NA,"Only tail and feet remain","Y","N"
2013-04-23,"GWA2","2","A-Fence","hand captured","Lizard","UTST","A3B3D3","Y",57,18,4.5,NA,"M",18,"fresh tail break","N","N"
2013-04-23,"GWA2","2","B3","funnel","Lizard","ASTI","C3D1","N",82,194,13,NA,"M",143,NA,"N","N"
2013-04-23,"GWA2","2","A4","pitfall","Lizard","ASTI","A1B5D2","Y",63,169,5.5,NA,"F",NA,NA,"N","N"
2013-04-23,"GWA2","2","C4","pitfall","Lizard","ASTI","C2D5","N",75,179,9.5,NA,"F",NA,NA,"N","N"
2013-04-23,"GWA2","2","C3","funnel","Lizard","ASTI","B2D2","Y",78,192,14,NA,"M",NA,"shedding","N","N"
2013-04-23,"GWA3","2","A2","funnel","Lizard","ASTI","A1C1","N",85,219,17.5,NA,"M",NA,NA,"N","N"
2013-04-24,"GWA2","1","B3","funnel","Lizard","ASTI","B1D2","Y",78,194,11.5,NA,"M",NA,NA,"N","N"
2013-04-24,"GWA2","1","C3","funnel","Lizard","ASTI","A4B4","Y",78,174,10.5,NA,"F",115,NA,"N","N"
2013-04-24,"GWA2","1","A3","funnel","Lizard","ASTI","C3D2","N",66,171,5.5,NA,"F",NA,"possibly male","N","N"
2013-04-24,"GWA2","2","A3","funnel","Lizard","ASTI","B3D1","Y",80,198,14.5,NA,"F",195,"tail shedding","N","N"
2013-04-24,"GWA2","2","C3","funnel","Lizard","ASTI","C3D3","N",80,210,13,NA,"M",NA,NA,"N","N"
2013-04-24,"GWA2","2","A2","funnel","Lizard","ASTI","B5D5","Y",55,145,3.5,NA,"F",NA,NA,"N","N"
2013-04-24,"GWA3","1","A3","funnel","Lizard","ASTI","A1C2","N",74,188,10,NA,"M",NA,NA,"N","N"
2013-04-24,"GWA3","2","C3","funnel","Lizard","ASTI","A2","Y",86,225,19.5,NA,"M",NA,NA,"N","N"
2013-04-25,"GWA2","1","C2","funnel","Lizard","ASTI","A4B4","Y",76,173,10.5,NA,"F",114,NA,"N","N"
2013-04-25,"GWA2","1","C4","pitfall","Lizard","ASTI","C3D5","N",83,205,15,NA,"M",NA,"shedding","N","N"
2013-04-25,"GWA2","1","A2","funnel","Lizard","ASTI","B4C2","Y",77,198,10.5,NA,"F",NA,"shedding on head","N","N"
2013-04-25,"GWA2","2","C2","funnel","Lizard","UTST","A3B3D3","Y",58,17,4.5,NA,"M",15,"no tail b3 toe loss","N","N"
2013-04-26,"GWA2","2","C4","pitfall","Lizard","ASTI","A3D1","Y",80,183,14,NA,"F",NA,"gravid","N","N"
2013-04-26,"GWA2","2","A1","pitfall","Lizard","ASTI","C5D2","N",65,175,7,NA,"F",NA,NA,"N","N"
2013-04-26,"GWA2","2","C2","funnel","Lizard","ASTI","C5D3","N",66,214,15.5,NA,"M",154,NA,"N","N"
2013-04-26,"GWA3","2","A1","pitfall","Lizard","ASTI","A1C1","Y",85,219,17.5,NA,"M",NA,NA,"N","N"
2013-04-30,"GWA1","1","A1","pitfall","Lizard","UTST","A4B3","Y",48,75,4,NA,"F",73,"gravid?","N","N"
2013-04-30,"GWA1","1","A3","funnel","Lizard","ASTI","B1C5","N",55,139,3.5,NA,"M",NA,NA,"N","N"
2013-04-30,"GWA1","1","B2","funnel","Lizard","ASTI","A5D1","Y",62,162,5.5,NA,"F",NA,NA,"N","N"
2013-04-30,"GWA1","2","B4","pitfall","Lizard","UTST","A5C5","Y",57,84,6,NA,"M",23,NA,"N","N"
